s2_paper_id,title,authors,year,cited_version,citation_count,contexts,intents,doi,arxiv_id,classification,confidence,representative_quote,reason
868fdaf8c21abee48229284d6deff1f5f2487077,Programming Languages: A Usage-based Statistical Analysis and Visualization,A. Orłowska; C. Chrysoulas; Z. Jaroucheh; Xiaodong Liu,2021.0,FSE2014,8,[],[],10.1145/3459955.3460614,,no_context,,,No citation context available
ca16ab513fa6299e1024ba6d9780254fe1118209,Pull Request Decision Explained: An Empirical Overview,Xunhui Zhang; Yuen-Tak Yu; Georgios Gousios; Ayushi Rastogi,2021.0,FSE2014,4,"[""\u2026are different ways to calculate the importance of factors in logistic regression model, e.g. the percentage of variance explained by each factor [41], which is similar to the percentage of total variance explained by least square regression [37], standardized coef\ufb01cient [45], the change of\u2026"", ""This metric is similar to the percentage of total variance explained by least square regression [37] and is used in prior studies [41].""]","[""result"", ""background""]",,2105.1397,neutral,,,manual
58ea9241f3f61eeb278a768651c297ebf31d8550,SPI: Automated Identification of Security Patches via Commits,Yaqin Zhou; J. Siow; Chenyu Wang; Shangqing Liu; Yang Liu,2021.0,FSE2014,89,"[""There are some datasets that are curated by previous works, such as [60] and [46].""]","[""background""]",10.1145/3468854,2105.14565,neutral,,,manual
e1bf21ab4f577d660a11727ebc3ee76b17b41693,Static Inference Meets Deep learning: A Hybrid Type Inference Approach for Python,Yun Peng; Cuiyun Gao; Zongjie Li; Bowei Gao; David Lo; Qi-reng Zhang; Michael R. Lyu,2021.0,FSE2014,76,"[""To address such problems, some research adopts design principles of statically typed programming languages [16, 25, 47].""]","[""methodology""]",10.1145/3510003.3510038,2105.03595,neutral,,,manual
9a3db72f11b3f93f05419a84aacb7f52e88eff35,Topic modeling in software engineering research,Camila Costa Silva; M. Galster; Fabian Gilson,2021.0,FSE2014,72,"[""\u2026performance bugs: a case study on Firefox (Zaman et al. 2011)\n2014 ESEC FSE A large scale study of programming languages and code quality in github\n(Ray et al. 2014)\n2018 ESEM Automatic topic classification of test cases using text mining at an Android smartphone vendor\n(Shimagaki et al.\u2026"", ""\u2026and Bagherzadeh 2018; Martin et al. 2015; Hindle et al. 2013; Pagano and Maalej 2013; Zou et al. 2017; Pettinato et al. 2019; Layman et al. 2016; Ray et al. 2014; Tiarks and Maalej 2014; Mezouar et al. 2018; Abdellatif et al. 2020) acknowledged that how topics were named could be a threat to\u2026""]","[""background""]",10.1007/s10664-021-10026-0,,neutral,,,manual
b6c960e92d24fdc1f2e19151278c94957388aaeb,Type4Py: Deep Similarity Learning-Based Type Inference for Python,Amir M. Mir; Evaldas Latoskinas; Sebastian Proksch; Georgios Gousios,2021.0,FSE2014,15,"[""On the other hand, statically-typed languages are generally less error-prone [4] and static typing improves software quality [5] and the maintainbility of software systems in terms of understanding undocumented code, fixing type errors [2] and early bug detection [5].""]","[""background""]",,,causal,,,manual
61106307c956e704e5a609f71b344a68bd51a9f2,Type4Py: Practical Deep Similarity Learning-Based Type Inference for Python,Amir M. Mir; Evaldas Latoskinas; Sebastian Proksch; Georgios Gousios,2021.0,FSE2014,72,"[""It is known that statically-typed languages are less error-prone [54] and that static types improve important quality aspects of software [10], like the maintainability of software systems in terms of understandability, fixing type errors [13], and early bug detection [10].""]","[""background""]",10.1145/3510003.3510124,2101.0447,causal,,,manual
5efea580e77cee275502cbd1130c0f55d2b0c889,Underproduction: An Approach for Measuring Risk in Open Source Software,Kaylea Champion; Benjamin Mako Hill,2021.0,FSE2014,24,[],[],10.1109/SANER50967.2021.00043,2103.00352,no_context,,,No citation context available
ba5e0f2e9c3d9f2983627e8c53bda89cd868f8db,Understanding Language Selection in Multi-language Software Projects on GitHub,Wen Li; Na Meng; Li Li; Haipeng Cai,2021.0,FSE2014,26,[],[],10.1109/ICSE-Companion52605.2021.00119,,no_context,,,No citation context available
19594c7b710c13f09c0336258f07d5d686de284c,Understanding in-app advertising issues based on large scale app review analysis,Cuiyun Gao; Jichuan Zeng; D. Lo; Xin Xia; Irwin King; M. Lyu,2021.0,FSE2014,16,"[""Then following a standard keyword-based approach [18,19] for automatic classification, we group the whole ad-related reviews into the 15 manually defined issue types."", ""We automatically categorize the ad issues of each ad review, taking a similar approach in Ray et al. [18].""]","[""methodology""]",10.1016/j.infsof.2021.106741,,neutral,,,manual
450dce3f799d21c8cfba0fe8d8869c05bd4a768a,We'll Fix It in Post: What Do Bug Fixes in Video Game Update Notes Tell Us?,Andrew Truelove; E. Almeida; Iftekhar Ahmed,2021.0,FSE2014,28,"[""This type of information is not available in release notes for popular non-open source games [26]."", ""Secondly, this taxonomy is based on nonfunctional characteristics including Performance, Concurrency, Algorithm, Memory, Programming, and Security, and was developed by analyzing bug fix commit messages from open source projects [26]."", ""developed a taxonomy of bugs based on the cause and impact of the bug [26].""]","[""background""]",10.1109/ICSE43902.2021.00073,2103.03997,neutral,,,manual
1ef1d31183c192658679427fa72b1c2ebc55370a,A Method to Evaluate the Health of OSS Projects Based on the PSR Model and Combination Weighting,Hongbing Wang; Ziming Wu,2022.0,FSE2014,0,[],[],10.1109/seai55746.2022.9832291,,no_context,,,No citation context available
3e42f47ed61d4baba727c19ec0338b5a4f2761a2,An Empirical Study of Type-Related Defects in Python Projects,Faiz Khan; Boqi Chen; Dániel Varró; Shane McIntosh,2022.0,FSE2014,16,"[""Ray et al. [29] conducted a study on a data set of 729 projects in 17 different languages, observing a signi\ufb01cant relationship between code quality and the use of languages with strong and static typing.""]","[""background""]",10.1109/TSE.2021.3082068,,hedged,,,manual
ea8821ff39b139c077ed4b5b929e68a6e9b6f080,An Exploratory Study on Self-Fixed Software Vulnerabilities in OSS Projects,S. Forootani; Andrea Di Sorbo; C. A. Visaggio,2022.0,FSE2014,4,[],[],10.1109/saner53432.2022.00023,,no_context,,,No citation context available
a42161645527bc5fb16a671345b7c51414401778,Automatic Analysis of Available Source Code of Top Artificial Intelligence Conference Papers,Jialiang Lin; Yingmin Wang; Yao Yu; Yu Zhou; Yidong Chen; X. Shi,2022.0,FSE2014,7,"[""Ray et al. [47] conduct a large-scale statistical analysis on programming languages with GitHub data.""]","[""background""]",10.1142/S0218194022500358,2209.14155,neutral,,,manual
bdf935ea409128ea1b814054b4eef1b4b165e561,Bridging the Gap between Different Programming Paradigms in Coverage-based Fault Localization,Feng Li; M. Wang; Dan Hao,2022.0,FSE2014,2,"[""Then, we rank them according to the number of stars, which is often used as an indicator of popularity [5, 36].""]","[""background""]",10.1145/3545258.3545272,,neutral,,,manual
700daf3f4e95b6039a866a5696e68e7ce8893dc5,Building an Industry Standard Novel Language Model Using Named Entities,K. Ananth; V. Kirubanand,2022.0,FSE2014,0,"[""The biggest open source software repository where anyone may contribute is called GitHub [19].""]","[""background""]",10.1109/TQCEBT54229.2022.10041678,,neutral,,,manual
aa56512702a9e20067473c9d03a154112f6bb462,Detecting non-natural language artifacts for de-noising bug reports,Thomas Hirsch; Birgit Hofer,2022.0,FSE2014,3,"[""A popular technique are regular expressions tailored to the underlying dataset (Tan et al. 2014; Ray et al. 2014; Soltani et al. 2020).""]",[],10.1007/s10515-022-00350-0,,neutral,,,manual
8963141f60b8a16613d96db6409605cae4266457,Exploring multi-programming-language commits and their impacts on software quality: An empirical study on Apache projects,Zengyang Li; Xiaoxiao Qi; Qinyi Yu; Peng Liang; Ran Mo; Chen Yang,2022.0,FSE2014,9,"[""Mayer and Bauer studied the phenomenon of multi-language programming using data mining technologies on 1,150 open source software (OSS) projects gathered from GitHub (Mayer and Bauer, 2015)."", ""In 2014, Ray et al . studied the effect of PLs on software quality using a large dataset of 729 projects in 17 PLs gathered from GitHub (Ray et al., 2014)."", ""They analyzed a dataset comprised of 628 projects collected from GitHub, in 17 general-purpose PLs (e.g., Java and Python)."", ""Although there are a few studies that investigated the quality of MPL systems (Ray et al., 2014; Kochhar et al., 2016; Grichi et al., 2020), these studies took a project or pull request as an analysis unit, which is at a relatively high level and may not provide specific advice for software\u2026"", ""\u2026is to take advantages of specific PLs to implement certain features, to meet various software quality needs, and to improve software development efficiency (Grichi et al., 2021; Ray et al., 2014; Mayer and Bauer, 2015; Kochhar et al., 2016; Mayer, 2017; Mayer et al., 2017; Abidi et al., 2019a)."", ""(Ray et al., 2014) and reduced the number of defect-related languages down from 11 to only 4."", ""Instead, it is better to turn to a bigger platform, such as GitHub, to find more suitable projects.""]","[""methodology"", ""background""]",10.1016/j.jss.2022.111508,2311.08424,causal,,,manual
4c2d7678b3899e84f1c40eb3375007dc84225636,Exploring the under-explored terrain of non-open source data for software engineering through the lens of federated learning,Shriram Shanbhag; S. Chimalakonda,2022.0,FSE2014,9,"[""In addition, machine learning models have also been used in large-scale empirical studies based on GitHub artifacts [10, 24, 25].""]","[""methodology""]",10.1145/3540250.3560883,,neutral,,,manual
b9d78238f6b420d0852657b29ae61101f4ccc3af,Factors Impacting Defect Density in Software Development Projects,Niharika Dayyala; K. Walstrom; K. Bagchi; G. Udo,2022.0,FSE2014,3,[],[],10.4018/ijitsa.304813,,no_context,,,No citation context available
bd569cd8f16ba0a38e43ff64ea1502e8894ada63,Fork Entropy: Assessing the Diversity of Open Source Software Projects' Forks,Zhiwen Zheng; Liang Wang; Jierui Zhang; Baihui Sang; Xianping Tao,2022.0,FSE2014,4,[],[],10.1109/ASE56229.2023.00168,2205.09931,no_context,,,No citation context available
2984a4b5ed1a82f6ac4bc858c640f8d9c7a76803,Identifying Source Code File Experts,O. Castro; G. Avelino; P. Neto; Ricardo Britto; M. T. Valente,2022.0,FSE2014,10,"[""This measure is widely used by researchers in the selection of GitHub repositories [4, 13, 31, 36, 45, 52, 55, 60, 61], and perceived by developers as a reliable proxy of popularity [10]."", ""To select these repositories, we adopted a similar procedure to other studies that investigate GitHub data [4, 60, 72].""]","[""methodology""]",10.1145/3544902.3546243,2208.07501,neutral,,,manual
a92cb36c54a24378c95914a48ea9f548dc508149,Imperative versus Declarative Collection Processing: An RCT on the Understandability of Traditional Loops versus the Stream API in Java,N. Mehlhorn; Stefan Hanenberg,2022.0,FSE2014,6,"[""\u2026language constructs are helpful in addition to imperative language construct are vivid since decades (see for example [6, Chapter 4] 19 , [21, 32] among many others) and while there are approaches avaible to translate imperative code into a more functional style (see for example [9, 13, 17,\u2026"", ""Although we are aware that there are studies in the literature that found a rather positive effect of static types (see for example [11, 12, 20, 32]), we still think that the rather compact syntax of lambda expressions in Java without type declarations (but still statically typed) is helpful (which\u2026"", ""A comparable study by Ray et al. [32] on a larger sample came to opposite results.""]","[""result"", ""background""]",10.1145/3510003.3519016,,hedged,,,manual
